% Model:              poly_cp_WithResults.mph
% Version:            COMSOL 5.5.0.359
% Date:               Dec 21 2021, 10:33
% Dimension:          3
% Nodes:              7402
% Expressions:        1
% Description:        Volume
% x                       y                        z                        Color
2.598076211353305E-7      0                        1.59E-6                  -1.0181789164507592E-11
2.0784609690826437E-7     0                        1.56E-6                  -1.0207391945209682E-11
2.5980762113533055E-7     0                        1.5300000000000002E-6    -9.777177705876173E-12
2.0784609690826445E-7     0                        1.5E-6                   -9.800896938369241E-12
2.5980762113533066E-7     0                        1.47E-6                  -9.374221037059008E-12
2.0784609690826456E-7     0                        1.44E-6                  -9.396056721343048E-12
2.5980762113533077E-7     0                        1.41E-6                  -8.972919158056082E-12
1.558845726811983E-7      0                        1.5300000000000002E-6    -1.0239146249170356E-11
1.558845726811984E-7      0                        1.47E-6                  -9.830767694120887E-12
1.0392304845413223E-7     0                        1.5E-6                   -1.0277052076389614E-11
2.953337190217073E-7      0                        8.565666361388219E-7     -5.034306395466435E-12
2.9378371462009874E-7     0                        7.990146006950348E-7     -4.628888755624215E-12
3.4212062635796315E-7     0                        8.893339820904769E-7     -5.1075672896477525E-12
3.4057062195635463E-7     0                        8.317819466466897E-7     -4.7123848538534525E-12
3.88907533694219E-7       0                        9.221013280421317E-7     -5.169190625333479E-12
3.873575292926105E-7      0                        8.645492925983445E-7     -4.784243393587097E-12
4.3569444103047494E-7     0                        9.548686739937866E-7     -5.219176402523606E-12
4.341444366288664E-7      0                        8.973166385499995E-7     -4.844464374825147E-12
2.9688372342331583E-7     0                        9.141186715826091E-7     -5.4341687480145155E-12
3.4367063075957173E-7     0                        9.46886017534264E-7      -5.497194438147914E-12
3.9045753809582757E-7     0                        9.796533634859187E-7     -5.548582569785718E-12
2.9843372782492435E-7     0                        9.716707070263962E-7     -5.828475813268458E-12
3.4522063516118025E-7     0                        1.004438052978051E-6     -5.881266299353937E-12
2.9998373222653293E-7     0                        1.0292227424701835E-6    -6.217227591228261E-12
4.809313439651223E-7      0                        9.300839845016543E-7     -4.893047797567601E-12
3.3892589205007924E-7     0                        7.835950763967351E-7     -4.39299628796748E-12
3.8406806948005974E-7     0                        7.681755520984356E-7     -4.138399369414662E-12
4.2921024691004024E-7     0                        7.527560278001359E-7     -3.865097999965767E-12
4.743524243400208E-7      0                        7.373365035018363E-7     -3.5730921796207865E-12
3.8571279938633513E-7     0                        8.163624223483901E-7     -4.460020573195641E-12
4.3085497681631564E-7     0                        8.009428980500905E-7     -4.188951841641747E-12
4.7599715424629614E-7     0                        7.855233737517908E-7     -3.89917865919177E-12
4.32499706722591E-7       0                        8.491297683000449E-7     -4.5154072999282074E-12
4.776418841525715E-7      0                        8.337102440017453E-7     -4.2278667553732336E-12
4.792866140588469E-7      0                        8.818971142516999E-7     -4.559156468165179E-12
6.639130744741916E-7      0                        4.863242713570148E-7     -1.037858123615047E-12
6.92397500182256E-7       0                        4.409436980047919E-7     -6.433115251266644E-13
7.208819258903206E-7      0                        3.95563124652569E-7      -2.449005256730421E-13
7.49366351598385E-7       0                        3.5018255130034604E-7    1.5737487474581811E-13
7.778507773064496E-7      0                        3.0480197794812315E-7    5.635146761299181E-13
7.23648096697838E-7       0                        4.921971944399905E-7     -8.587184815472669E-13
7.521325224059024E-7      0                        4.468166210877676E-7     -4.64583334937243E-13
7.80616948113967E-7       0                        4.0143604773554465E-7    -6.658378736198001E-14
8.091013738220314E-7      0                        3.560554743833217E-7     3.3528016117852167E-13
7.833831189214843E-7      0                        4.980701175229663E-7     -6.88270784147249E-13
8.118675446295488E-7      0                        4.526895441707433E-7     -2.9454708941558417E-13
8.403519703376133E-7      0                        4.0730897081852037E-7    1.0304100628132003E-13
8.431181411451307E-7      0                        5.039430406059419E-7     -5.265150314149934E-13
8.716025668531952E-7      0                        4.58562467253719E-7      -1.3320278856168727E-13
9.028531633687771E-7      0                        5.098159636889176E-7     -3.734512233504998E-13
8.38530741148276E-7       0                        3.060538058726046E-7     7.93552464803884E-13
8.992107049901025E-7      0                        3.0730563379708607E-7    1.0078039548233817E-12
9.598906688319288E-7      0                        3.085574617215675E-7     1.2062691461884117E-12
1.0205706326737554E-6     0                        3.0980928964604903E-7    1.3889480388989728E-12
8.697813376638579E-7      0                        3.573073023078032E-7     5.507305928380935E-13
9.304613015056843E-7      0                        3.5855913023228473E-7    7.503947258431972E-13
9.911412653475107E-7      0                        3.598109581567662E-7     9.342725601938327E-13
9.010319341794398E-7      0                        4.085607987430018E-7     3.0390408092649774E-13
9.617118980212662E-7      0                        4.098126266674833E-7     4.889808569172073E-13
9.322825306950217E-7      0                        4.5981429517820043E-7    5.307292906909587E-14
6.329243562307557E-7      0                        5.383909072482116E-7     -1.48832905792932E-12
6.92659378454402E-7       0                        5.442638303311872E-7     -1.3084891273726104E-12
7.523944006780484E-7      0                        5.50136753414163E-7      -1.1373411414836626E-12
8.121294229016948E-7      0                        5.560096764971387E-7     -9.748851002624777E-13
8.718644451253411E-7      0                        5.618825995801144E-7     -8.211210037090542E-13
6.616706602109661E-7      0                        5.96330466222384E-7      -1.7689167112578143E-12
7.214056824346125E-7      0                        6.022033893053598E-7     -1.5970684368799371E-12
7.811407046582588E-7      0                        6.080763123883354E-7     -1.4339121071698221E-12
8.408757268819052E-7      0                        6.139492354713111E-7     -1.279447722127469E-12
6.904169641911764E-7      0                        6.542700251965565E-7     -2.0674526703360717E-12
7.501519864148228E-7      0                        6.601429482795322E-7     -1.9035960521370274E-12
8.098870086384691E-7      0                        6.660158713625078E-7     -1.7484313786057443E-12
7.191632681713869E-7      0                        7.12209584170729E-7      -2.3839369351640935E-12
7.788982903950333E-7      0                        7.180825072537047E-7     -2.228071973143881E-12
7.479095721515973E-7      0                        7.701491431449014E-7     -2.7183695057418774E-12
5.293927998835911E-7      0                        7.535364054804403E-7     -3.4416881202513627E-12
5.277480699773158E-7      0                        7.053495352304858E-7     -3.1052460856808284E-12
5.844331754271615E-7      0                        7.697363074590442E-7     -3.329340895279824E-12
5.827884455208862E-7      0                        7.215494372090897E-7     -2.979941689099261E-12
6.394735509707319E-7      0                        7.85936209437648E-7      -3.236050504706174E-12
6.378288210644565E-7      0                        7.377493391876935E-7     -2.87369412691558E-12
6.945139265143023E-7      0                        8.02136111416252E-7      -3.1618169485304076E-12
6.92869196608027E-7       0                        7.539492411662976E-7     -2.7865033991297864E-12
5.310375297898665E-7      0                        8.017232757303947E-7     -3.780731771432376E-12
5.860779053334369E-7      0                        8.179231777089987E-7     -3.681341718070868E-12
6.411182808770072E-7      0                        8.341230796876026E-7     -3.6010084991072457E-12
5.326822596961419E-7      0                        8.499101459803492E-7     -4.12237703922387E-12
5.877226352397123E-7      0                        8.661100479589531E-7     -4.0359441574723904E-12
5.343269896024173E-7      0                        8.980970162303038E-7     -4.466623923625842E-12
6.066302846673957E-7      0                        5.801305642437801E-7     -1.886728576483894E-12
6.353765886476061E-7      0                        6.380701232179526E-7     -2.1687052116160945E-12
6.641228926278164E-7      0                        6.96009682192125E-7      -2.4686301524980586E-12
5.803362131040357E-7      0                        6.218702212393486E-7     -2.2890145872940033E-12
6.090825170842461E-7      0                        6.798097802135212E-7     -2.5723802042299105E-12
5.540421415406757E-7      0                        6.636098782349172E-7     -2.695187090359648E-12
3.034101685995407E-7      0                        1.146063431862779E-6     -7.003647173071006E-12
3.023980102308516E-7      0                        1.0868649182552423E-6    -6.602801161743599E-12
3.510613495385068E-7      0                        1.1789209181557057E-6    -7.049614879214932E-12
